,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs,Name
606,61,3.847076812334269,1.9600947840472698,1.1314021114911006,1.7578579175523736,44.6,0.22241195123147403,0.5960294357574715,38.4,0.5425079675904093,0.48124510887072386,6008.764940444778,0.23802863580066336,0.832909122935104,0.9555114450274363,0.5139912994752368,0.1635329486034874,0.14750468755470722,0.437506134655075,1.0,John Jenkins
607,48,3.82099463490856,1.3862943611198906,0.7884573603642702,1.410986973710262,37.1,0.19270057851607109,0.5279960906327278,31.5,0.1705806138711581,0.21963596642318192,2655.025355301418,0.09196398199986441,0.5877866649021191,0.6418538861723948,0.8770415803515601,0.3201276917391092,0.0851446687742671,0.5947305108207255,0.0,Kendall Marshall
608,79,3.6606010435446255,1.3609765531356006,0.7419373447293773,1.4586150226995167,32.7,0.1252616170155166,0.4069537407983114,20.9,0.397110254938538,0.38191931098202553,5640.388089146515,0.43727203389105296,1.2809338454620642,1.4586150226995167,0.44103985418949443,0.3201276917391092,0.19438604813693466,0.437506134655075,1.0,Draymond Green
609,52,3.646916505762094,1.1939224684724346,0.5877866649021191,1.1314021114911006,40.7,0.1777054138059343,0.47038280695542706,39.3,0.1705806138711581,0.16052643951600973,8606.675310846014,0.17033732724931194,0.832909122935104,0.9162907318741551,0.47925854459929557,0.224644719057223,0.14750468755470722,0.2972626115798987,0.0,Darius Miller
610,63,3.6193922141707713,1.9459101490553132,1.2809338454620642,1.840549633397487,48.2,-0.0,-0.0,0.0,0.511174291737132,0.5765549554855578,2299.230945047133,0.7159049121133066,1.3609765531356006,1.7404661748405046,0.3516497216829304,0.224644719057223,0.29924943200606724,0.4750382931145336,1.0,John Henson
611,11,3.7013511046643495,1.7578579175523736,0.9162907318741551,1.547562508716013,41.5,0.15644333616132267,0.5156863036001934,20.0,0.6658164162179533,0.5635486276538769,6718.9270111501,0.17033732724931194,0.5306282510621704,0.6418538861723947,0.47925854459929557,0.3201276917391092,0.0851446687742671,0.17037011736536814,0.0,Sheldon McClellan
612,63,3.5637059362410923,1.547562508716013,0.9162907318741551,1.5040773967762742,43.6,0.07751569651983915,0.3488597656823081,25.7,0.3503934005954423,0.4108588550258487,3675.603436141245,0.23802863580066336,0.8754687373538999,0.9932517730102833,0.23907613215866577,0.224644719057223,0.19438604813693466,0.3494596930950381,0.0,DeQuan Jones
613,47,3.5071355833500366,1.4586150226995167,0.832909122935104,1.5040773967762742,36.8,0.15644333616132267,0.4069537407983114,37.8,0.29792749055134,0.38191931098202553,2822.994959350901,0.17033732724931194,0.5877866649021191,0.6931471805599453,0.44103985418949443,0.224644719057223,-0.0,0.3958941675182306,0.0,Doron Lamb
614,73,3.492849839314596,1.6094379124341003,0.9555114450274363,1.6486586255873816,38.2,0.07751569651983915,0.430705005713226,13.8,0.4390116179883122,0.4367507924207706,4954.06763874637,0.34931441148878595,0.9162907318741551,1.0986122886681098,0.47925854459929557,0.3201276917391092,0.0851446687742671,0.4750382931145336,1.0,Will Barton
615,51,3.478505426185217,1.6094379124341003,0.8754687373538999,1.5040773967762742,40.0,0.21162972018756637,0.5588465106568317,38.3,0.3503934005954423,0.34930377231824844,4302.15454837017,0.29715912242243286,1.0296194171811583,1.1631508098056809,0.5139912994752368,0.1635329486034874,0.14750468755470722,0.3958941675182306,0.0,Orlando Johnson
616,47,3.391164991562634,1.547562508716013,0.9932517730102833,1.3609765531356006,58.2,-0.0,-0.0,0.0,0.29792749055134,0.34930377231824844,3403.982931906148,0.680854858880609,0.9162907318741551,1.410986973710262,0.1708631836453742,0.27616257785105813,0.14750468755470722,0.2972626115798987,0.0,Arnett Moultrie
617,57,3.3466401061363023,1.62924053973028,1.0296194171811583,1.5040773967762742,51.3,-0.0,-0.0,0.0,0.3503934005954423,0.4108588550258487,3675.603436141245,0.5681564557062123,1.252762968495368,1.5260563034950494,0.5139912994752368,0.1635329486034874,0.2586375790080236,0.437506134655075,1.0,Kyle O'Quinn
618,46,3.146426544510455,1.33500106673234,0.7884573603642702,1.1631508098056809,51.5,-0.0,-0.0,0.0,0.3503934005954423,0.4367507924207706,3048.4862024049607,0.5681564557062123,0.9932517730102833,1.33500106673234,0.09211390959475184,0.224644719057223,0.3140890507918555,0.2972626115798987,0.0,Bernard James
619,41,3.146426544510455,1.3609765531356006,0.6931471805599453,1.308332819650179,37.5,0.15644333616132267,0.48709243210164754,28.0,0.3503934005954423,0.38191931098202553,4365.156591862565,0.17033732724931194,0.5306282510621704,0.6418538861723947,0.3987476023043862,0.27616257785105813,0.0851446687742671,0.3494596930950381,0.0,Kim English
620,30,5.06951674225463,1.916922612182061,1.1314021114911006,1.840549633397487,40.0,0.21772467231728912,0.612648670965789,32.5,0.4390116179883122,0.46008399240101233,4365.156591862565,0.661496628436813,1.0986122886681098,1.5040773967762742,0.6708733402711899,0.3910572646713431,0.19438604813693466,0.437506134655075,0.0,Rodney McGruder
621,40,3.0659419433511785,1.7227665977411035,1.0296194171811583,1.547562508716013,47.6,-0.0,-0.0,0.0,0.5712310863588457,0.5345211638312125,4940.551428488347,0.5397615442071574,1.0296194171811583,1.33500106673234,0.23907613215866577,0.08999666475640335,0.0851446687742671,0.3494596930950381,1.0,Mike Scott
622,48,2.8635642126552705,1.1314021114911006,0.6418538861723948,1.2237754316221157,38.1,0.07751569651983915,0.31292318700411914,17.4,0.1705806138711581,0.21963596642318192,2577.8670070798853,0.09196398199986441,0.6418538861723948,0.6931471805599453,0.6264415625808897,0.1635329486034874,0.0851446687742671,0.437506134655075,0.0,Marquis Teague
623,35,2.792848008753788,1.2809338454620642,0.6418538861723948,1.252762968495368,38.4,0.07751569651983915,0.31292318700411914,25.0,0.397110254938538,0.4108588550258487,4365.156591862565,0.29715912242243286,0.33647223662121295,0.5877866649021191,0.6016417071202653,0.1635329486034874,0.0851446687742671,0.4750382931145336,0.0,Tony Wroten
624,27,2.7386127875258306,1.33500106673234,0.6931471805599453,1.4586150226995167,29.5,0.15644333616132267,0.47038280695542706,22.6,0.397110254938538,0.38191931098202553,6814.658659636395,-0.0,0.18232155679395465,0.18232155679395465,0.5457156445144297,0.1635329486034874,-0.0,0.3958941675182306,0.0,Maalik Wayns
625,23,2.5298221281347035,1.410986973710262,0.6931471805599453,1.3862943611198906,35.3,0.1777054138059343,0.5021159872672408,30.0,0.397110254938538,0.34930377231824844,8606.675310846014,0.17033732724931194,0.4700036292457355,0.5877866649021191,0.1708631836453742,0.08999666475640335,0.0851446687742671,0.23809389815782417,1.0,Jeremy Lamb
626,66,5.683308895353129,2.624668592163159,1.7578579175523736,2.5416019934645457,41.5,0.2369816859672874,0.664952895017368,38.0,0.6854670366325147,0.6208041438200772,4819.785343016846,0.34931441148878595,1.308332819650179,1.4350845252893227,0.9400250457667803,0.3910572646713431,0.0851446687742671,0.8221355846593731,1.0,Brandon Knight
627,56,5.422176684690384,2.6100697927420065,1.7749523509116738,2.517696472610991,42.8,0.21772467231728912,0.6174937385640656,31.3,0.7525254893434863,0.6634314830392185,4886.682153353218,0.6183881500995165,1.1939224684724346,1.5260563034950492,0.800984613056342,0.4456426586320559,0.19438604813693466,0.7617587164984477,0.0,MarShon Brooks
628,59,5.375872022286245,2.3513752571634776,1.5260563034950494,2.312535423847214,40.1,0.21772467231728912,0.6174937385640656,30.6,0.6658164162179533,0.5887006721899248,5354.560437685937,0.43727203389105296,1.2237754316221157,1.410986973710262,0.8577804533991101,0.576721788143924,0.0851446687742671,0.7325611414638421,1.0,Iman Shumpert
629,63,5.347896782848375,2.3513752571634776,1.589235205116581,2.272125885509337,45.2,0.2260704098967834,0.6220420104605713,33.7,0.4390116179883122,0.5005443969928645,2464.386781596027,0.6407303122437421,1.4586150226995167,1.7404661748405044,0.7739104993595177,0.5071900185348482,0.2586375790080236,0.6188870295382725,1.0,Chandler Parsons
630,66,5.215361924162119,2.5726122302071057,1.667706820558076,2.533696813957432,36.6,0.2260704098967834,0.6443425591345445,30.5,0.8172581069122705,0.7024848155372599,5228.5042736817295,0.34931441148878595,1.410986973710262,1.5260563034950494,0.9765320458804622,0.4456426586320559,0.19438604813693466,0.71659971769317,1.0,Kemba Walker
631,65,5.049752469181039,2.5257286443082556,1.589235205116581,2.2823823856765264,44.8,0.23315033913927408,0.6443425591345445,37.9,0.8056411541002957,0.677655134347368,5845.158095660041,0.43727203389105296,1.0296194171811583,1.252762968495368,0.9592021066776066,0.42002927421316993,0.0851446687742671,0.6814744327589825,1.0,Isaiah Thomas
632,66,4.9396356140913875,2.6026896854443837,1.7578579175523736,2.4765384001174837,44.3,0.2378552614707186,0.6627869946251214,41.4,0.5976706015915791,0.5345211638312125,6389.509923037139,0.29715912242243286,1.1314021114911006,1.252762968495368,0.7592163463811189,0.3910572646713431,0.19438604813693466,0.6814744327589825,1.0,Klay Thompson
633,64,4.898979485566356,2.186051276738094,1.410986973710262,1.9878743481543455,49.3,0.20356948829357321,0.5494514912449691,37.6,0.5712310863588457,0.5345211638312125,5008.328141172995,0.680854858880609,1.5040773967762742,1.8082887711792655,0.5748239257879378,0.5237861314231449,0.23041724390251297,0.437506134655075,1.0,Kawhi Leonard
634,22,3.6742346141747673,1.5040773967762742,0.7884573603642702,1.5686159179138452,31.3,0.07751569651983915,0.4069537407983114,11.1,0.5425079675904093,0.5182339992083812,5683.941802209428,0.23802863580066336,0.7419373447293773,0.8754687373539,0.7739104993595177,0.358047268254181,0.19438604813693466,0.6188870295382725,0.0,Wade Baldwin
635,46,4.743416490252569,2.4159137783010487,1.589235205116581,2.0412203288596382,58.6,-0.0,-0.0,0.0,0.8056411541002957,0.7234969148399697,3652.5462843097935,0.8683050942009739,1.7227665977411035,2.163323025660538,0.47925854459929557,0.3910572646713431,0.33661547450285917,0.5947305108207255,1.0,Kenneth Faried
636,66,4.658325879540846,1.7227665977411035,1.0296194171811583,1.7404661748405046,37.2,0.21162972018756637,0.5674884813766348,34.6,0.3503934005954423,0.38191931098202553,3850.984375587583,0.43727203389105296,1.3609765531356006,1.5260563034950492,0.44103985418949443,0.4888342354848041,0.2586375790080236,0.3958941675182306,0.0,Chris Singleton
637,66,4.636809247747852,2.2823823856765264,1.410986973710262,2.1400661634962708,41.2,0.20356948829357321,0.5828349421478478,26.8,0.7669185733684963,0.6906151474164733,4030.7014181545587,0.594273905744182,1.5040773967762742,1.7404661748405046,0.3987476023043862,0.3201276917391092,0.2586375790080236,0.5947305108207255,1.0,Derrick Williams
638,33,4.505552130427524,1.8718021769015913,1.2237754316221157,1.9459101490553132,39.9,0.07751569651983915,0.4069537407983114,8.0,0.4390116179883122,0.4367507924207706,4927.054778008634,0.34931441148878595,0.9162907318741551,1.0986122886681098,0.8947143896809261,0.27616257785105813,0.0851446687742671,0.6620770165570689,1.0,Donald Sloan
639,63,4.415880433163924,2.128231705849268,1.33500106673234,2.066862759472976,39.9,0.21162972018756637,0.5754607183310395,34.7,0.5976706015915791,0.5765549554855578,4277.089549229671,0.5681564557062123,1.4586150226995167,1.6863989535702288,0.5457156445144297,0.3910572646713431,0.29924943200606724,0.5685698467864093,1.0,Markieff Morris
640,65,4.404543109109048,2.0541237336955462,1.308332819650179,2.066862759472976,39.3,0.15644333616132267,0.48709243210164754,27.6,0.5425079675904093,0.5182339992083812,5049.229051289413,0.23802863580066336,0.7419373447293773,0.8754687373539,0.7592163463811189,0.3910572646713431,-0.0,0.6814744327589825,1.0,Norris Cole
641,61,4.312771730569565,2.151762203259462,1.33500106673234,2.1162555148025524,38.6,0.23315033913927408,0.6473905581531176,36.1,0.4390116179883122,0.4108588550258487,5859.93260263634,0.23802863580066336,0.6418538861723948,0.7884573603642702,0.7271421832663576,0.3201276917391092,0.0851446687742671,0.5685698467864093,1.0,Jimmer Fredette
642,51,4.183300132670378,1.916922612182061,1.252762968495368,1.9021075263969205,44.7,0.07751569651983915,0.2709137985389503,15.0,0.4390116179883122,0.4108588550258487,6451.579928931513,0.17033732724931194,0.7884573603642702,0.8754687373538999,0.9030182844926474,0.3910572646713431,0.0851446687742671,0.5947305108207255,0.0,Charles Jenkins
643,34,3.6606010435446255,1.7749523509116738,1.0647107369924282,1.6863989535702288,44.6,0.1777054138059343,0.47038280695542706,31.6,0.4390116179883122,0.48124510887072386,3283.175892852181,0.3957050101499183,0.7884573603642702,1.0296194171811581,0.3987476023043862,0.224644719057223,0.19438604813693466,0.3958941675182306,0.0,Jaylen Brown
644,56,4.08656334834051,2.0014800002101243,1.252762968495368,1.7749523509116738,51.3,-0.0,0.08948203729616339,33.3,0.6221000077489831,0.5887006721899248,4314.71614511814,0.594273905744182,1.3609765531356006,1.62924053973028,0.3987476023043862,0.42002927421316993,0.19438604813693466,0.5947305108207255,0.0,Ivan Johnson
645,59,3.987480407475377,2.1041341542702074,1.2809338454620642,1.9600947840472698,42.9,0.15644333616132267,0.4069537407983114,33.3,0.7210786630469366,0.6477303120001613,4403.190783661362,0.5397615442071574,0.832909122935104,1.1939224684724346,0.5139912994752368,0.3201276917391092,0.0851446687742671,0.5090856577713601,1.0,Alec Burks
646,41,3.8987177379235853,1.62924053973028,1.0647107369924282,1.62924053973028,47.3,-0.0,-0.0,0.0,0.23851302467284768,0.21963596642318192,5186.838930052567,0.5681564557062123,1.3862943611198906,1.62924053973028,0.47925854459929557,0.224644719057223,0.23041724390251297,0.3494596930950381,1.0,Lavoy Allen
647,42,3.872983346207417,1.6094379124341003,0.8754687373538999,1.3862943611198906,45.2,-0.0,-0.0,0.0,0.5976706015915791,0.5495779744888223,5948.994700378257,0.594273905744182,1.0296194171811583,1.3862943611198906,0.23907613215866577,0.1635329486034874,0.14750468755470722,0.3958941675182306,1.0,Lance Thomas
648,43,3.847076812334269,1.7227665977411035,1.0296194171811583,1.5040773967762742,50.7,-0.0,-0.0,0.0,0.5425079675904093,0.5495779744888223,3504.546577403484,0.661496628436813,1.1314021114911006,1.5260563034950494,0.23907613215866577,0.3201276917391092,0.19438604813693466,0.3494596930950381,0.0,Jordan Williams
649,37,3.82099463490856,1.6863989535702288,0.9932517730102833,1.6094379124341003,42.3,0.19270057851607109,0.5392061183801249,33.9,0.29792749055134,0.38191931098202553,3101.015570566162,0.6183881500995165,1.2809338454620642,1.589235205116581,0.23907613215866577,0.358047268254181,0.2586375790080236,0.3494596930950381,0.0,Josh Harrellson
650,55,3.7282703764614498,1.3609765531356006,0.7884573603642702,1.1631508098056809,54.5,-0.0,-0.0,0.0,0.3503934005954423,0.38191931098202553,4152.927560685847,0.5087610561040318,1.1939224684724346,1.4350845252893225,0.3516497216829304,0.3910572646713431,0.3731165908035938,0.3958941675182306,0.0,Greg Stiemsma
651,42,3.6742346141747673,1.7749523509116738,1.1314021114911006,1.791759469228055,42.1,-0.0,-0.0,0.0,0.4390116179883122,0.5005443969928645,2530.2547072453426,0.6183881500995165,1.0986122886681098,1.4586150226995167,0.2988214619446494,0.27616257785105813,0.2586375790080236,0.5090856577713601,0.0,Jeremy Tyler
652,19,3.5777087639996634,1.4586150226995167,0.7884573603642702,1.410986973710262,39.0,0.07751569651983915,0.31292318700411914,20.0,0.4390116179883122,0.4367507924207706,5727.673029158239,0.34931441148878595,0.6418538861723948,0.8754687373538999,0.6908683884755695,0.27616257785105813,0.14750468755470722,0.5090856577713601,0.0,Malcolm Lee
653,44,3.5071355833500366,1.5686159179138452,0.9162907318741551,1.62924053973028,37.2,0.15644333616132267,0.4517033630133812,28.9,0.3503934005954423,0.34930377231824844,4239.637485748177,0.29715912242243286,0.6418538861723948,0.832909122935104,0.6494535614872646,0.27616257785105813,0.0851446687742671,0.5090856577713601,0.0,Nolan Smith
654,64,3.492849839314596,1.5260563034950494,0.8754687373538999,1.4816045409242156,40.0,0.1252616170155166,0.3799037611475229,28.6,0.4390116179883122,0.4367507924207706,4214.766360750094,0.17033732724931194,0.832909122935104,0.9162907318741551,0.7592163463811189,0.27616257785105813,-0.0,0.4750382931145336,1.0,Shelvin Mack
655,46,3.478505426185217,1.7404661748405046,1.1314021114911006,1.6486586255873816,50.8,0.07751569651983915,0.16178226846338922,33.3,0.3503934005954423,0.34930377231824844,4700.601263913598,0.5397615442071574,0.9555114450274363,1.2809338454620642,0.3516497216829304,0.224644719057223,0.23041724390251297,0.2972626115798987,1.0,Jon Leuer
656,42,3.3763886032268267,1.791759469228055,1.0647107369924282,1.6094379124341003,46.7,0.07751569651983915,0.31292318700411914,26.1,0.5425079675904093,0.5182339992083812,5597.011808654954,0.43727203389105296,0.9932517730102833,1.2237754316221157,0.3516497216829304,0.224644719057223,0.14750468755470722,0.437506134655075,1.0,Tobias Harris
657,38,3.331666249791536,1.589235205116581,0.8754687373538999,1.6486586255873816,32.5,0.07751569651983915,0.31292318700411914,20.0,0.5712310863588457,0.5635486276538769,4067.166201037302,0.17033732724931194,0.5306282510621704,0.6418538861723947,0.5139912994752368,0.08999666475640335,0.14750468755470722,0.540130882592064,0.0,Cory Higgins
658,40,3.24037034920393,1.6863989535702288,0.9932517730102833,1.6863989535702288,39.1,0.21162972018756637,0.5674884813766348,37.3,0.23851302467284768,0.21963596642318192,7171.8201901960065,0.09196398199986441,0.5306282510621704,0.587786664902119,0.3516497216829304,0.08999666475640335,-0.0,0.3494596930950381,0.0,Andrew Goudelock
659,26,3.146426544510455,1.6863989535702288,1.0296194171811583,1.667706820558076,43.2,0.21162972018756637,0.5588465106568317,36.2,0.0920333825108021,0.16052643951600973,1264.79544667404,0.29715912242243286,1.0986122886681098,1.2237754316221157,0.47925854459929557,0.08999666475640335,0.0851446687742671,0.3958941675182306,1.0,Jordan Hamilton
660,26,3.1144823004794873,1.1631508098056809,0.6931471805599453,1.1939224684724346,42.4,-0.0,-0.0,0.0,0.1705806138711581,0.31218897509740146,2012.152994675644,0.34931441148878595,0.9932517730102833,1.1631508098056809,0.1708631836453742,0.08999666475640335,0.3140890507918555,0.23809389815782417,0.0,Mickell Gladness
661,26,3.492849839314596,1.33500106673234,0.7419373447293773,1.33500106673234,38.9,0.20356948829357321,0.5279960906327278,37.5,0.0920333825108021,0.16052643951600973,2012.152994675644,0.23802863580066336,0.5877866649021191,0.7419373447293773,0.5457156445144297,0.27616257785105813,0.19438604813693466,0.3958941675182306,0.0,Patrick McCaw
662,44,3.0983866769659336,1.3609765531356006,0.7419373447293773,1.4816045409242156,33.3,0.1252616170155166,0.430705005713226,26.3,0.29792749055134,0.34930377231824844,2873.4374130091633,0.23802863580066336,0.4700036292457355,0.6418538861723947,0.6264415625808897,0.224644719057223,-0.0,0.5685698467864093,0.0,Jeremy Pargo
663,38,2.949576240750525,1.3609765531356006,0.7419373447293773,1.3862943611198906,38.1,0.1777054138059343,0.48709243210164754,37.8,0.1705806138711581,0.16052643951600973,8606.675310846014,0.09196398199986441,0.5877866649021191,0.6418538861723948,0.5139912994752368,0.224644719057223,0.0851446687742671,0.3958941675182306,1.0,E'Twaun Moore
664,42,2.9154759474226504,1.2809338454620642,0.5877866649021191,1.0647107369924282,40.5,-0.0,0.22125263594006567,18.2,0.5425079675904093,0.5182339992083812,4940.551428488347,0.34931441148878595,0.5877866649021191,0.832909122935104,0.23907613215866577,0.224644719057223,0.0851446687742671,0.23809389815782417,1.0,Jimmy Butler
665,36,2.8809720581775866,1.4350845252893227,0.9162907318741551,1.4816045409242156,44.6,-0.0,-0.0,0.0,0.1705806138711581,0.21963596642318192,3675.603436141245,0.3957050101499183,0.7419373447293773,0.9932517730102834,0.1708631836453742,0.08999666475640335,0.23041724390251297,0.2972626115798987,0.0,JaJuan Johnson
666,82,6.164414002968976,3.1570004211501135,2.2512917986064953,2.8791984572980396,50.6,0.07751569651983915,0.22125263594006567,29.2,1.0103370822331048,0.8505372046299426,3392.9048955847234,0.8844392594096463,2.2823823856765264,2.572612230207106,0.9400250457667803,0.42002927421316993,0.2811048115301356,0.8324809515730693,1.0,Blake Griffin
667,69,6.148170459575759,2.856470206220483,1.916922612182061,2.714694743820879,40.9,0.19270057851607109,0.5494514912449691,29.6,0.9643767027570112,0.7971580807529636,4913.577684120408,0.34931441148878595,1.62924053973028,1.7227665977411035,1.1101394617088092,0.5873593950179674,0.2586375790080236,0.9208186898865911,1.0,John Wall
668,82,5.5677643628300215,2.3702437414678603,1.5260563034950494,2.1162555148025524,49.7,0.2260704098967834,0.6174937385640656,39.3,0.644749955377451,0.5887006721899248,4954.06763874637,0.6183881500995165,1.8082887711792655,2.001480000210124,0.7436548550283134,0.4684343925496941,0.14750468755470722,0.6188870295382725,1.0,Landry Fields
669,81,5.338539126015656,2.714694743820879,1.840549633397487,2.5952547069568657,43.0,-0.0,0.16178226846338922,16.7,0.900737598507056,0.7775159829922551,3910.4076800918997,0.8314950095896362,1.9459101490553132,2.272125885509337,0.8253758239258585,0.4888342354848041,0.3140890507918555,0.885583556280896,1.0,DeMarcus Cousins
670,80,5.272570530585627,2.341805806147327,1.5686159179138452,2.066862759472976,55.1,-0.0,-0.0,0.0,0.7210786630469366,0.6842814374667768,3175.355827534346,0.8683050942009739,1.6863989535702288,2.1400661634962708,0.6264415625808897,0.5071900185348482,0.2811048115301356,0.540130882592064,1.0,Greg Monroe
671,79,5.118593556827891,2.302585092994046,1.4816045409242156,2.2617630984737906,39.7,0.23315033913927408,0.6530343920509618,35.6,0.4768356699331749,0.5005443969928645,4018.585143299523,0.3957050101499183,1.2237754316221157,1.3862943611198906,0.7436548550283134,0.3910572646713431,0.29924943200606724,0.5947305108207255,1.0,Wesley Johnson
672,65,4.959838707054898,2.1633230256605382,1.4586150226995167,1.9021075263969205,57.6,-0.0,-0.0,0.0,0.5712310863588457,0.6107536573137935,2501.912907154093,0.8211785433398671,1.7047480922384253,2.0918640616783932,0.3987476023043862,0.358047268254181,0.33661547450285917,0.437506134655075,1.0,Ed Davis
673,42,4.949747468305833,2.5416019934645457,1.7227665977411035,2.5572273113676265,38.4,0.21772467231728912,0.6303466081171465,25.8,0.703846133817918,0.6107536573137935,6404.997624774035,0.43727203389105296,1.0296194171811583,1.252762968495368,0.8577804533991101,0.4456426586320559,0.0851446687742671,0.7475863194783674,0.0,Jordan Crawford
674,78,4.795831523312719,2.1041341542702074,1.3609765531356006,2.0541237336955462,42.5,0.1252616170155166,0.3488597656823081,31.8,0.6221000077489831,0.5635486276538769,5496.49004436272,0.34931441148878595,1.4816045409242156,1.589235205116581,0.7592163463811189,0.358047268254181,0.14750468755470722,0.540130882592064,1.0,Evan Turner
675,81,4.764451699828638,2.0412203288596382,1.252762968495368,1.9459101490553132,42.4,0.1777054138059343,0.5156863036001934,27.6,0.5976706015915791,0.5635486276538769,4622.022940300941,0.4747588824439138,1.0647107369924282,1.308332819650179,0.9260535348713544,0.4888342354848041,0.19438604813693466,0.7998547594759793,1.0,Eric Bledsoe
676,80,4.5934736311423405,2.379546134130174,1.5260563034950494,2.186051276738094,45.1,0.2369816859672874,0.6581433553591677,41.9,0.5712310863588457,0.5182339992083812,5496.49004436272,0.23802863580066336,1.1631508098056809,1.252762968495368,0.6016417071202653,0.224644719057223,0.0851446687742671,0.540130882592064,1.0,Gary Neal
677,61,4.54972526643093,2.174751721484161,1.3609765531356006,2.0149030205422647,45.3,0.21162972018756637,0.5960294357574715,29.7,0.6221000077489831,0.5765549554855578,4859.864810620381,0.3957050101499183,1.410986973710262,1.547562508716013,0.5748239257879378,0.4684343925496941,0.23041724390251297,0.5685698467864093,1.0,Paul George
678,78,4.43846820423443,2.0541237336955462,1.33500106673234,1.840549633397487,51.7,-0.0,-0.0,0.0,0.6221000077489831,0.6302841743839747,2893.7469357436717,0.7743187491717719,1.410986973710262,1.8405496333974871,0.3516497216829304,0.27616257785105813,0.32636239569249176,0.540130882592064,1.0,Derrick Favors
679,15,3.3166247903554,1.8562979903656263,1.0296194171811583,1.62924053973028,43.5,0.15644333616132267,0.3488597656823081,44.4,0.6658164162179533,0.6107536573137935,4927.054778008634,0.09196398199986441,0.7419373447293773,0.7884573603642703,0.7436548550283134,0.27616257785105813,0.14750468755470722,0.437506134655075,0.0,Kay Felder
680,81,4.230839160261236,1.8870696490323797,1.0986122886681098,1.791759469228055,39.4,0.20356948829357321,0.5588465106568317,31.5,0.5712310863588457,0.5495779744888223,5008.328141172995,0.5087610561040318,1.2237754316221157,1.4586150226995167,0.44103985418949443,0.3910572646713431,0.19438604813693466,0.6188870295382725,1.0,Al-Farouq Aminu
681,58,4.219004621945797,1.62924053973028,0.9932517730102833,1.5686159179138452,43.7,-0.0,-0.0,0.0,0.4390116179883122,0.48124510887072386,3549.739628897241,0.6407303122437421,0.9932517730102833,1.410986973710262,0.44103985418949443,0.27616257785105813,0.36901518003705597,0.4750382931145336,1.0,Ekpe Udoh
682,54,4.159326868617084,1.9315214116032138,1.0986122886681098,1.8562979903656263,37.4,0.20356948829357321,0.5494514912449691,37.0,0.6221000077489831,0.5765549554855578,4873.263710082657,0.43727203389105296,1.0647107369924282,1.2809338454620642,0.6908683884755695,0.358047268254181,0.0851446687742671,0.5947305108207255,0.0,Manny Harris
683,72,4.110960958218893,1.8562979903656263,1.0986122886681098,1.62924053973028,48.5,0.19270057851607109,0.4517033630133812,47.3,0.5425079675904093,0.5182339992083812,4202.359863267153,0.3957050101499183,0.8754687373538999,1.0986122886681098,0.5748239257879378,0.27616257785105813,0.19438604813693466,0.540130882592064,1.0,Gordon Hayward
684,52,4.08656334834051,1.9878743481543455,1.3609765531356006,1.8082887711792655,55.8,-0.0,-0.0,0.0,0.397110254938538,0.4108588550258487,4239.637485748177,0.698949325932737,1.1631508098056809,1.589235205116581,0.47925854459929557,0.224644719057223,0.29924943200606724,0.3958941675182306,1.0,Patrick Patterson
685,65,4.049691346263317,1.840549633397487,1.1314021114911006,1.589235205116581,54.9,-0.0,-0.0,0.0,0.5425079675904093,0.5635486276538769,3745.2362438210316,0.661496628436813,1.2237754316221157,1.589235205116581,0.3516497216829304,0.3201276917391092,0.29924943200606724,0.3958941675182306,1.0,Trevor Booker
686,60,3.8078865529319543,1.667706820558076,1.0647107369924282,1.7047480922384253,43.3,-0.0,-0.0,0.0,0.3503934005954423,0.4108588550258487,2549.243211298188,0.5397615442071574,1.0986122886681098,1.3862943611198906,0.23907613215866577,0.27616257785105813,0.35260363562400976,0.3958941675182306,1.0,Larry Sanders
687,49,3.6193922141707713,1.589235205116581,0.9555114450274363,1.6486586255873816,38.3,0.15644333616132267,0.5021159872672408,24.2,0.29792749055134,0.31218897509740146,4454.175020100572,0.4747588824439138,1.1314021114911006,1.3609765531356008,0.3987476023043862,0.224644719057223,0.19438604813693466,0.23809389815782417,0.0,Luke Harangody
688,66,3.331666249791536,1.33500106673234,0.7419373447293773,1.308332819650179,40.6,0.15644333616132267,0.4069537407983114,36.0,0.29792749055134,0.31218897509740146,4140.617889817465,0.23802863580066336,0.6931471805599453,0.832909122935104,0.2988214619446494,0.224644719057223,0.0851446687742671,0.17037011736536814,1.0,Quincy Pondexter
689,42,3.22490309931942,1.5686159179138452,0.9162907318741551,1.4816045409242156,42.4,0.07751569651983915,0.16178226846338922,37.5,0.4768356699331749,0.5182339992083812,2833.04559710379,0.43727203389105296,0.5306282510621704,0.8754687373538999,0.6908683884755695,0.224644719057223,0.14750468755470722,0.3958941675182306,0.0,Ben Uzoh
690,43,3.2093613071762426,1.1939224684724346,0.6931471805599453,1.308332819650179,37.4,0.07751569651983915,0.16178226846338922,30.0,0.23851302467284768,0.31218897509740146,2655.025355301418,0.17033732724931194,0.6418538861723948,0.7419373447293773,0.7271421832663576,0.27616257785105813,0.0851446687742671,0.4750382931145336,1.0,Ish Smith
